transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount,type
NEJL455W7R99WZ,3597961910262449,dki,dr. Jelita Hardiansyah,M,1970,1P,Senen - Blok M,1.0,B00589P,GBK Pintu 7,-6.222095,106.80861,6,2023-04-18 15:22:38,B00326P,Dukuh Atas 4,-6.204819,106.8221,12.0,2023-04-18 16:44:19,3500.0,Non-BRT
MZMI790F0A61FG,30233090748972,bni,Salimah Riyanti,F,2002,8A,Jelambar - Juanda,1.0,P00211,S Parman Podomoro City Arah Barat,-6.175587,106.79223,5,2023-04-18 18:19:02,P00087,Jelambar,-6.166548,106.78651,6.0,2023-04-18 19:55:04,3500.0,Non-BRT
UODR620B4P49OH,4760137225202,online,"R.A. Fitria Pudjiastuti, M.TI.",F,1987,JAK.45,Lebak Bulus - Ragunan,0.0,B04245P,Sbr. Puri Margasatwa,-6.311422,106.80873,35,2023-04-18 19:50:55,B00568P,Gg. Tamansari Ragunan,-6.305488,106.81614,42.0,2023-04-18 21:45:11,0.0,Jaklingo
VALN037C4W15ID,3521643682976940,dki,Rahmi Saptono,F,2012,M9,Pinang Ranti - Pluit,1.0,P00089,Jembatan Besi,-6.152005,106.7949,4,2023-04-18 16:07:39,P00018,BNN Arah Barat,-6.24651,106.87318,21.0,2023-04-18 17:24:08,3500.0,BRT
KLFO841B7M40FE,4407982607791,online,Tina Saefullah,F,1991,1H,Tanah Abang - Stasiun Gondangdia,1.0,B02266P,Masjid Ar Rayyan Kementerian BUMN,-6.183117,106.82536,7,2023-04-18 15:57:12,B00304P,Dewan Pers,-6.182996,106.82709,8.0,2023-04-18 17:28:21,3500.0,Non-BRT
LYNC423H5B06NN,344919939144164,emoney,Jelita Maheswara,F,1987,6T,Pasar Minggu - Velbak,1.0,B00251P,Cilandak,-6.29195,106.81519,22,2023-04-18 19:26:15,B06633P,Sbr. Kel. Ps. Minggu,-6.285514,106.84058,32.0,2023-04-18 21:06:34,3500.0,Non-BRT
SWNJ957W0E20HC,4140911047830363924,brizzi,Yance Aryani,M,1978,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,0.0,B01833P,Karet Pedurenan 1,-6.221933,106.82093,12,2023-04-18 20:44:40,B03307P,Sampoerna Strategic,-6.217152,106.81892,14.0,2023-04-18 21:52:07,0.0,Jaklingo
XBDH062D3F71UM,5114535082212157,dki,"Kenari Setiawan, S.Sos",F,1992,6N,Ragunan - Blok M via Kemang,1.0,B03750P,Sbr. Jln. Kemang Selatan VIII,-6.268532,106.8157,11,2023-04-18 17:01:50,B02733P,Pengadilan Negeri Jaksel 2,-6.280584,106.81982,16.0,2023-04-18 18:59:49,3500.0,Non-BRT
TDGE366A5A86YG,374826778607941,emoney,Umay Nababan,F,1986,JAK.110A,Rusun Marunda - Terminal Terpadu Pulo Gebang,0.0,B02486P,MTsN 38,-6.158498,106.95721,43,2023-04-18 15:12:08,B00575P,Gg. Umbang Lingkar Timur,-6.189303,106.94454,51.0,2023-04-18 16:16:19,0.0,Jaklingo
KSQA518C0N97TM,3577254949793269,dki,Dr. Hesti Mandasari,M,2009,JAK.80,Rawa Buaya - Rawa Kompeni,1.0,B05246P,SMA Cengkareng 1,-6.14307,106.71742,41,2023-04-18 17:36:50,B02663P,Ps. Pisang Rawa Buaya,-6.156887,106.72783,45.0,2023-04-18 18:34:50,0.0,Jaklingo
HRTD125Y8G47BV,3541980313378864,dki,T. Paiman Wastuti,F,2000,11N,Rusun Cipinang Muara - Jatinegara,0.0,B00538P,Gg. Randu,-6.221883,106.89946,1,2023-04-18 20:37:14,B00791P,Imigrasi Jaktim 1,-6.214787,106.88182,8.0,2023-04-18 22:10:54,0.0,Non-BRT
GPUB862N3C37CT,503859106877,flazz,Tantri Utami,M,1971,2Q,Gondangdia - Balai Kota,1.0,B00304P,Dewan Pers,-6.182996,106.82709,3,2023-04-18 17:27:55,B05445P,St. Gondangdia 2,-6.185054,106.8323,5.0,2023-04-18 18:33:41,3500.0,Non-BRT
SEIS383A8S89QB,4569004720406572858,brizzi,Uli Situmorang,M,1981,JAK.35,Pangkalan Jati - Rawamangun,1.0,B01843P,Kav Agraria Duren Sawit,-6.247691,106.91204,27,2023-04-18 19:14:10,B06177P,Pool Pangkalan Jati,-6.248386,106.91713,29.0,2023-04-18 20:59:44,0.0,Jaklingo
KQAK088K3C35BR,2221445182130548,dki,Natalia Haryanti,F,1993,7C,Cibubur - BKN,0.0,B00248P,Cibubur Junction,-6.368735,106.89366,0,2023-04-18 18:32:42,P00016,BKN,-6.257751,106.87,1.0,2023-04-18 20:25:51,3500.0,Non-BRT
JXFJ301P9Z57HC,2556356195137492,dki,Indah Wibowo,F,1985,JAK.12,Tanah Abang - Kebayoran Lama via Pos Pengumben,1.0,B04564P,Sbr. TPU Grogol Selatan,-6.231588,106.78016,4,2023-04-18 17:54:37,B01716P,Jln. WW Sukabumi Selatan,-6.213665,106.77686,29.0,2023-04-18 19:52:21,0.0,Jaklingo
QLMP203A3V62VE,3594955647820605,dki,drg. Hamima Dabukke,F,2004,JAK.86,Term. Rawamangun - Term. Manggarai,0.0,B06533P,Jln. Bujana Tirta Raya 2,-6.205537,106.87659,12,2023-04-18 20:47:13,B06540P,Sbr. Taman Gg. Kelor,-6.211317,106.85882,22.0,2023-04-18 22:10:35,0.0,Jaklingo
RFOV199T4N06HD,5578930710752840,dki,Hairyanto Pranowo,F,1985,11N,Rusun Cipinang Muara - Jatinegara,0.0,B05457P,St. Klender 1,-6.213598,106.89787,4,2023-04-18 20:50:17,B00791P,Imigrasi Jaktim 1,-6.214787,106.88182,8.0,2023-04-18 21:57:49,0.0,Non-BRT
UNLV455Q8J49FU,4824850146050,online,Umar Ardianto,F,1987,2B,Harapan Indah - ASMI,0.0,P00191,PTC Pulo Gadung,-6.182622,106.91561,19,2023-04-18 15:42:30,P00195,Pulo Mas,-6.174736,106.89277,24.0,2023-04-18 16:41:19,3500.0,Non-BRT
FOAL152Y0X36VV,4676547013558532566,brizzi,"Sutan Prabowo Usamah, S.I.Kom",F,1981,6A,Ragunan - MH Thamrin via Kuningan,0.0,P00120,Kuningan Madya,-6.21341,106.8305,15,2023-04-18 18:58:30,P00222,Setiabudi Utara,-6.209189,106.830237,16.0,2023-04-18 20:49:45,3500.0,Non-BRT
XYSP903A5I53MQ,3521870832057616,dki,Vino Mayasari,M,2007,D11,Depok - BKN,1.0,B00005P,ACE Hardware,-6.387532,106.82738,9,2023-04-18 18:54:45,B05703P,Term. Depok Baru,-6.391068,106.82251,12.0,2023-04-18 20:45:47,3500.0,Non-BRT
UMLS771K2G02KF,4883884234588862,dki,R.A. Endah Hardiansyah,M,1966,JAK.14,Tanah Abang - Meruya,1.0,B05067P,Simpang Permata Meruya 2,-6.195059,106.73972,3,2023-04-18 19:42:32,B02536P,Olieku Jln. Aries Permai,-6.197188,106.74819,11.0,2023-04-18 20:59:43,0.0,Jaklingo
FBFL347N4R30GY,345385804376449,emoney,Dr. Eka Wahyudin,M,1981,JAK.03,Lebak Bulus - Andara,0.0,B01480P,Jln. Pertanian II,-6.302022,106.77751,6,2023-04-18 20:33:32,B05950P,Jln. Andara Raya,-6.327861,106.80061,27.0,2023-04-18 21:48:27,0.0,Jaklingo
NDIV974U7A01II,4874773937841002647,brizzi,"dr. Farah Yuliarti, M.Pd",F,1985,6C,Stasiun Tebet - Karet via Patra Kuningan,1.0,B02183P,Ambassador,-6.224125,106.82663,3,2023-04-18 18:21:11,B00115P,UPT. LLHD 2,-6.225501,106.83489,5.0,2023-04-18 19:28:17,3500.0,Non-BRT
NHHW325L1V68BG,4827442129358526,dki,"R.A. Oliva Yuliarti, M.Kom.",F,1992,4D,Pulo Gadung 2 - Kuningan,0.0,P00077,Halimun,-6.205137,106.83338,14,2023-04-18 15:08:09,P00120,Kuningan Madya,-6.21341,106.8305,16.0,2023-04-18 16:31:10,3500.0,Non-BRT
MPEI763I0Q56JV,6547155617203954,dki,drg. Artawan Sitorus,M,1952,5N,Kampung Melayu - Ragunan,1.0,B05686P,Tebet Barat Dalam,-6.239317,106.84535,47,2023-04-18 15:52:46,B05186P,Simpang Tebet Barat Raya,-6.23012,106.85121,54.0,2023-04-18 16:58:35,3500.0,Non-BRT
NHGQ191N9X25OT,4993710478837,online,Gaduh Nasyidah,F,1990,2E,Rusun Rawa Bebek - Kodamar,0.0,B03090P,Raya Penggilingan,-6.183068,106.93194,20,2023-04-18 20:02:47,B01850P,Kayu Mas,-6.17911,106.90255,25.0,2023-04-18 21:04:52,0.0,Non-BRT
BSYY098S5V30AC,346835441559343,emoney,Puti Vanya Suartini,F,1986,1R,Senen - Tanah Abang,1.0,B02575P,Panti Perwira,-6.181245,106.8374,11,2023-04-18 19:57:44,B03199P,RSPAD 1,-6.176162,106.83987,13.0,2023-04-18 21:05:25,3500.0,Non-BRT
OFRH458Q9P57XX,5321470256126935,dki,"Tania Halimah, S.Ked",F,2002,13B,Puri Beta - Pancoran Barat,1.0,P00254,Tendean,-6.240213,106.83102,2,2023-04-18 17:28:32,P00221,Seskoal,-6.238064,106.77121,9.0,2023-04-18 19:14:21,3500.0,Non-BRT
ZPVE771W8V77TD,2716817624410658,dki,Mahfud Uyainah,M,1973,2A,Pulo Gadung - Rawa Buaya via Balai Kota,0.0,P00081,Indosiar,-6.163376,106.77514,19,2023-04-18 16:34:59,P00088,Jembatan Baru,-6.154831,106.73038,23.0,2023-04-18 17:47:19,3500.0,Non-BRT
ZKXB500B6M00DB,3502967899324468,dki,Ivan Riyanti,M,1965,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,1.0,B04263P,Sbr. Puskesmas Setiabudi,-6.206882,106.83363,12,2023-04-18 19:37:40,B00733P,Halimun 1,-6.205233,106.8335,13.0,2023-04-18 20:53:00,3500.0,Non-BRT
BLWG123D8T55CX,30566784196002,bni,"Ulva Habibi, S.Pt",F,1997,JAK.28,Kp. Rambutan - Taman Wiladatika,0.0,B02060P,Komplek Perum Ad Cibubur,-6.365857,106.88841,44,2023-04-18 18:59:59,B04612P,Sekolah Al Wahyu Cibubur,-6.365855,106.88733,53.0,2023-04-18 20:07:58,0.0,Jaklingo
YLHP661Z9H05LZ,4613911137735824,dki,"Viman Mayasari, M.Pd",M,1992,M6,Ragunan - MH Thamrin,1.0,P00025,Bundaran HI,-6.193021,106.823,17,2023-04-18 17:50:32,P00010,Bank Indonesia Arah Utara,-6.182776,106.8228,19.0,2023-04-18 19:47:16,3500.0,BRT
UAYZ881K6Q65DI,3581752444414350,dki,Titin Yolanda,M,1989,JAK.106,Terminal Kampung Melayu - Terminal Klender,0.0,B01040P,Jln. Dermaga Raya,-6.219151,106.89969,14,2023-04-18 18:43:42,B06768P,Jln. Cipinang Jaya Raya,-6.219144,106.886964,20.0,2023-04-18 19:35:46,0.0,Jaklingo
OOEX192W1C07VR,4699023220672919,dki,Padmi Tamba,F,2009,JAK.47,Pasar Minggu - Ciganjur via KB Ragunan,0.0,B06030P,Kel. Jati Padang,-6.285899,106.83476,40,2023-04-18 19:59:49,B06647P,Robinson,-6.285104,106.84358,44.0,2023-04-18 20:52:14,0.0,Jaklingo
QJWH346T0A72XJ,30411542225886,bni,Sidiq Nuraini,M,1980,M9,Pinang Ranti - Pluit,1.0,P00093,Jembatan Tiga Arah Utara,-6.133383,106.79267,2,2023-04-18 19:55:15,P00205,RS Harapan Kita Arah Selatan,-6.185221,106.79709,8.0,2023-04-18 21:14:30,3500.0,BRT
LKUS554D5M44CY,213121182081593,emoney,"dr. Rahman Anggraini, S.Psi",F,2007,1K,Cibubur Junction - Blok M,1.0,B02013P,Komdak 2,-6.221715,106.81426,6,2023-04-18 16:42:45,B03094P,Rest Area Cibubur,-6.339993,106.89078,9.0,2023-04-18 17:44:07,20000.0,RoyalTrans
DAQC165J8T43DT,4804574576642,online,"Ira Mansur, M.TI.",F,1988,JAK.53,Grogol - Pos Pengumben via Slipi,1.0,B01555P,Jln. Salam IV,-6.20349,106.77897,29,2023-04-18 16:38:27,B03034P,Pusdiklat Pajak Jln. Sakti IV,-6.188239,106.78441,57.0,2023-04-18 18:06:48,0.0,Jaklingo
EETR774C2Z19CA,4422444870929,online,"dr. Agnes Nugroho, S.T.",F,2004,JAK.88,Terminal Tanjung Priok - Ancol Barat,1.0,B05983P,Sbr. Jln. Ancol III,-6.12658,106.81616,4,2023-04-18 17:03:29,B04401P,Sbr. Sekolah Yanindo Jakarta,-6.119485,106.86672,24.0,2023-04-18 19:00:01,0.0,Jaklingo
XWFZ429R6J65PH,4068378587730,online,Rahayu Iswahyudi,F,1983,2B,Harapan Indah - ASMI,0.0,B02231P,Masjid Al Barkah 1,-6.184871,106.9456,12,2023-04-18 17:02:40,P00005,ASMI,-6.171797,106.8888,25.0,2023-04-18 18:43:10,3500.0,Non-BRT
KQUJ204A2R02BP,370015486110380,emoney,Surya Marpaung,F,2010,JAK.48B,Stasiun Tebet - Kampung Melayu,1.0,B00138P,Bidara Cina 1,-6.229954,106.86735,1,2023-04-18 18:05:35,B01994P,Klinik Otista,-6.227394,106.86709,4.0,2023-04-18 19:25:17,0.0,Jaklingo
HEEG591K0R84AI,3534872160014081,dki,"dr. Bakti Waskita, S.Sos",M,1992,4C,TU Gas - Bundaran Senayan,0.0,B02503P,Museum Proklamasi,-6.200007,106.83113,17,2023-04-18 17:00:10,B02095P,KPU,-6.199411,106.82749,18.0,2023-04-18 18:07:50,3500.0,Non-BRT
WJUZ821F1O89LX,6592199688926618,dki,"Cut Ifa Kusumo, S.Pt",F,1979,M8,Lebak Bulus - Pasar Baru,0.0,P00110,Kedoya Assiddiqiyah,-6.174495,106.76585,10,2023-04-18 15:23:34,P00107,Kebayoran Lama Bungur,-6.252688,106.78164,19.0,2023-04-18 17:03:05,3500.0,BRT
ZBKR530A0N15NM,4822998072462404,dki,Candrakanta Pratiwi,F,1986,JAK.86,Term. Rawamangun - Term. Manggarai,0.0,B05723P,Term. Rawamangun,-6.198002,106.89099,0,2023-04-18 17:34:19,B06542P,Sbr. RPTRA Pesona Manggarai,-6.213105,106.85284,24.0,2023-04-18 18:53:43,0.0,Jaklingo
XZMV827X9F90MX,5550195894033357,dki,Cakrabirawa Manullang,M,1981,9E,Kebayoran Lama - Jelambar,1.0,B00104P,Balai Pertamina,-6.229555,106.79052,18,2023-04-18 18:19:04,P00155,Pasar Kebayoran Lama,-6.238413,106.78323,20.0,2023-04-18 19:56:39,3500.0,Non-BRT
GNHS229L6X09PX,4504835338188867,dki,Omar Nuraini,F,2006,JAK.120,JIS - Terminal Muara Angke,1.0,B04951P,Simpang Kopi Roa Malaka,-6.134185,106.80986,14,2023-04-18 17:33:27,B00085P,Aula Simfonia,-6.152158,106.8436,32.0,2023-04-18 18:45:30,0.0,Jaklingo
QYPV269P5X98LK,2294337563510525,dki,Gaiman Mandasari,M,1983,5M,Kampung Melayu - Tanah Abang via Cikini,0.0,B05235P,Slamet Riyadi 1,-6.208434,106.85904,7,2023-04-18 18:56:24,B01813P,Kanisius,-6.185327,106.83551,23.0,2023-04-18 19:52:29,3500.0,Non-BRT
PDUJ162D0M57BN,2720228027487356,dki,Anggabaya Mangunsong,F,1985,9C,Pinang Ranti - Bundaran Senayan,0.0,P00119,Kuningan Barat,-6.23725,106.82794,11,2023-04-18 16:46:14,P00026,Bundaran Senayan,-6.227869,106.80094,14.0,2023-04-18 17:59:04,3500.0,Non-BRT
JGRB681V3O57IJ,3508912774663915,dki,"Drs. Bakidin Setiawan, S.E.",F,1965,9H,Blok M - Universitas Indonesia,0.0,B03183P,RS Tria Dipa,-6.250297,106.84261,29,2023-04-18 19:48:09,B02393P,MBAU,-6.245829,106.8428,30.0,2023-04-18 21:21:40,3500.0,Non-BRT
WRNI403B6Y98SO,213166032088637,emoney,Uchita Mustofa,F,1996,2Q,Gondangdia - Balai Kota,0.0,B00184P,BRI Menteng,-6.186792,106.83514,2,2023-04-18 20:08:55,B05693P,Telkom Grapari,-6.18222,106.83297,4.0,2023-04-18 21:17:09,3500.0,Non-BRT
NLES204Y2D85SE,4590339247562523,dki,Drs. Bakiman Rahmawati,M,1970,9C,Pinang Ranti - Bundaran Senayan,1.0,P00144,Pancoran Barat Arah Timur,-6.241571,106.83808,6,2023-04-18 17:49:07,P00145,Pancoran Tugu Arah Barat,-6.2433,106.84388,7.0,2023-04-18 19:27:07,3500.0,Non-BRT
DCAN310B2O36SD,180039849944954,emoney,Maimunah Hassanah,M,2003,JAK.27,Pulo Gebang - Rorotan,0.0,B02789P,Perum Mutiara Indah Rorotan,-6.156135,106.96231,42,2023-04-18 18:57:50,B04942P,Simpang KH Abdulloh Karang Tengah 1,-6.147051,106.97188,47.0,2023-04-18 20:43:17,0.0,Jaklingo
KHLA789I0J86LS,30375353002744,bni,Drs. Gaman Hidayanto,M,1992,JIS3,Harmoni - Jakarta International Stadium,0.0,P00148,Pasar Baru Timur,-6.162272,106.83811,10,2023-04-18 18:54:16,P00291,Harmoni Arah Utara,-6.162678,106.819663,13.0,2023-04-18 20:46:18,3500.0,Non-BRT
FAVR023J3V12KV,4668539141678666,dki,Queen Wahyudin,F,1981,JAK.20,Cawang UKI - Lubang Buaya,0.0,B02777P,Pertigaan Jengki Raya,-6.255038,106.87911,4,2023-04-18 19:51:57,B00092P,Bacang Lubang Buaya,-6.288956,106.89696,36.0,2023-04-18 20:47:47,0.0,Jaklingo
TRDK750H7E46XD,501843492007,flazz,"Tgk. Ikin Sitorus, S.I.Kom",M,1966,12A,Pelabuhan Kaliadem - Kota,0.0,B02804P,Perumahan Buddha Tzu Chi 1,-6.107548,106.77192,1,2023-04-18 15:14:06,P00123,Landmark Pluit Auto Plaza,-6.125258,106.79971,12.0,2023-04-18 17:12:59,3500.0,Non-BRT
TKZN848F4V51WT,340306170432199,emoney,Carla Utama,F,1980,JAK.42,Kampung Melayu - Pondok Kelapa,1.0,B02159P,LP Cipinang,-6.214568,106.88574,30,2023-04-18 16:43:05,B04880P,Simpang Jatinegara Timur IV,-6.222277,106.86838,43.0,2023-04-18 18:23:43,0.0,Jaklingo
COAF084V5R01KM,180073186339783,emoney,T. Darijan Gunarto,F,2002,JAK.01,Tanjung Priok - Plumpang,1.0,B04449P,Sbr. SMKN 12,-6.115799,106.88564,9,2023-04-18 15:01:19,B02914P,Polsek Tj. Priok,-6.115316,106.88029,23.0,2023-04-18 16:52:14,0.0,Jaklingo
OUAD290Q3X17XI,503841011862,flazz,drg. Mala Nugroho,F,1981,13B,Puri Beta - Pancoran Barat,1.0,P00106,Kebayoran Lama,-6.23834,106.77752,8,2023-04-18 19:03:59,P00096,JORR,-6.236104,106.75488,12.0,2023-04-18 20:17:23,3500.0,Non-BRT
JQQB664V2D22RF,6011412805910941,dki,Sari Pradipta,M,1988,1F,Stasiun Palmerah - Bundaran Senayan,1.0,B00322P,DPR MPR 2,-6.206314,106.80194,4,2023-04-18 16:13:32,B02214P,Manggala Wanabakti,-6.204951,106.79963,5.0,2023-04-18 17:22:26,3500.0,Non-BRT
TVMV041J0Q06IC,4718616234301,online,"Salimah Gunarto, M.Pd",F,1968,B21,Bekasi Timur - Cawang,0.0,P00019,BTC,-6.258292,107.02069,8,2023-04-18 18:59:42,B00689P,Grand Dhika City,-6.261877,107.01858,10.0,2023-04-18 19:58:17,3500.0,Non-BRT
WZFF426Z1A91UT,4790144523070821,dki,Laswi Kusumo,M,2011,9,Pinang Ranti - Pluit,1.0,P00216,Semanggi,-6.22111,106.81354,12,2023-04-18 20:34:43,P00119,Kuningan Barat,-6.23725,106.82794,14.0,2023-04-18 22:20:15,3500.0,BRT
BJPG320Q1J38HV,3566956122502027,dki,Damar Hutagalung,F,2011,11D,Pulo Gebang - Pulo Gadung 2 via PIK,1.0,P00191,PTC Pulo Gadung,-6.182622,106.91561,4,2023-04-18 20:16:36,B02829P,PGP,-6.203394,106.93446,25.0,2023-04-18 21:27:47,3500.0,Non-BRT
WYLG719P8D34IR,4565819618289286,dki,Drs. Victoria Sihombing,M,1998,JAK.07,Tanah Abang - Grogol via Tawakal,0.0,B02691P,Ps. Timbul,-6.17289,106.79538,42,2023-04-18 19:02:23,B05180P,Simpang Tawakal Kyai Tapa,-6.166588,106.79544,46.0,2023-04-18 20:06:04,0.0,Jaklingo
OMMM902O5N30LQ,213183686660553,emoney,Tri Handayani,M,2009,JAK.37,Cililitan - Condet via Kayu Manis,1.0,B03532P,Sbr. Gg. H. Loong Tengah,-6.286908,106.863,21,2023-04-18 16:16:13,B06819P,Jln. Anggrek Cililitan,-6.265484,106.861274,38.0,2023-04-18 18:08:47,0.0,Jaklingo
AFNT267G2Z36RC,4736304277327671,dki,Ilsa Kurniawan,F,2008,T11,Poris Plawad - Bundaran Senayan,1.0,P00206,RS Harapan Kita Arah Utara,-6.184489,106.79674,6,2023-04-18 17:40:31,B03431P,SDN Sukasari Enam 2,-6.189308,106.64182,20.0,2023-04-18 19:17:39,3500.0,Non-BRT
QZEE878T8B01DQ,630485154219,flazz,Jaga Saputra,M,2012,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,0.0,B02154P,Lotte Mall Kuningan 1,-6.22332,106.8229,11,2023-04-18 18:52:32,B01205P,Jln. Karet Pasar Baru Barat I,-6.20469,106.8164,18.0,2023-04-18 20:39:39,0.0,Jaklingo
UIAA946B3E68DG,375884069521593,emoney,Balamantri Safitri,M,1988,JAK.59,Rawamangun - Tanah Merah,0.0,B05743P,Tirta Mas,-6.185798,106.8913,33,2023-04-18 19:05:18,B05723P,Term. Rawamangun,-6.198002,106.89099,37.0,2023-04-18 20:18:30,0.0,Jaklingo
ZRYJ937I2L83VH,180076008017040,emoney,Cakrawangsa Hidayat,F,2008,JAK.56,Grogol - Srengseng,0.0,B03429P,SDN Sukabumi Utara 04,-6.206569,106.77233,56,2023-04-18 20:46:27,B00705P,Grha Muncul Mekar,-6.209652,106.77093,58.0,2023-04-18 22:24:04,0.0,Jaklingo
YUVU544W0Q83OQ,30471339318393,bni,Dr. Enteng Safitri,F,1988,M3,Kalideres - Bundaran HI via Veteran,1.0,P00137,Monas,-6.176248,106.82286,13,2023-04-18 20:37:25,P00009,Bank Indonesia Arah Selatan,-6.184784,106.82326,14.0,2023-04-18 22:19:36,3500.0,BRT
BBDV371H0E73RZ,4040314383482,online,"Asirwanda Najmudin, S.Ked",M,1993,BW9,Monas - Pantai Indah Kapuk,1.0,B02832P,PIK Avenue,-6.108595,106.73978,5,2023-04-18 16:28:53,B00806P,IRTI,-6.1803,106.82618,9.0,2023-04-18 17:27:17,0.0,Non-BRT
GPLF166W3Y38ZW,213119132205510,emoney,Atma Sirait,F,1988,JAK.39,Kalimalang - Duren Sawit,0.0,B05363P,SMPN 199,-6.230971,106.94309,23,2023-04-18 15:47:19,B02984P,PPKD Jaktim,-6.247777,106.94236,32.0,2023-04-18 16:51:50,0.0,Jaklingo
ISRP090W0Z21CQ,676371995694,flazz,"T. Tirta Andriani, S.Farm",F,1987,JAK.22,Dwikora - Penas Kalimalang,1.0,B02956P,Pos Jaga Trikora 1,-6.241638,106.87981,3,2023-04-18 19:35:55,B03321P,SD Angkasa 7,-6.25083,106.88358,7.0,2023-04-18 21:27:52,0.0,Jaklingo
BSXW602T9Z21JL,4181188603059045,dki,Eli Budiman,M,1977,11B,Rusun Rawa Bebek - Penggilingan,0.0,B03291P,Rusun Rawa Bebek,-6.196241,106.9658,0,2023-04-18 20:43:16,B06653P,Penggilingan 2,-6.214423,106.93973,2.0,2023-04-18 22:32:02,0.0,Non-BRT
ITXJ997Y5W50SH,36883602587849,bni,Jaya Waskita,F,1981,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,0.0,B05643P,Taman Rasuna Tower 10,-6.218581,106.83599,9,2023-04-19 09:16:15,B03012P,Puri Casablanca,-6.225081,106.8384,10.0,2023-04-19 09:43:07,3500.0,Non-BRT
XBKX580U8O53KN,630471439459,flazz,Aisyah Budiman,F,2011,7,Kampung Rambutan - Bidara Cina,0.0,P00031,Cawang Otista,-6.243607,106.86876,11,2023-04-19 09:56:35,P00070,Gelanggang Remaja,-6.235445,106.86795,12.0,2023-04-19 11:06:08,3500.0,BRT
MMMJ338S9V58QJ,4543770359797416,dki,Rahmi Hartati,M,1976,1E,Pondok Labu - Blok M,0.0,B00729P,H. Nawi Jln. Madrasah,-6.268026,106.79712,15,2023-04-19 06:22:49,B03626P,Sbr. ITC Fatmawati,-6.26343,106.7969,16.0,2023-04-19 07:56:47,3500.0,Non-BRT
QAOF941A3M77DJ,4712578077830764,dki,Padma Nugroho,M,1995,11Q,Kampung Melayu - Pulo Gebang via BKT,0.0,B04518P,Sbr. Swadaya Raya,-6.228578,106.91633,11,2023-04-19 08:42:02,B02016P,Komplek Abadi 2,-6.229722,106.90813,15.0,2023-04-19 10:08:55,3500.0,Non-BRT
LEUN458P3U93LV,3522515700043201,dki,Amelia Nasyidah,F,1986,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,1.0,B04937P,Simpang Kepu Kesadaran,-6.181283,106.91461,3,2023-04-19 10:51:53,B00168P,Boulevard Inspeksi Kali Sunter,-6.151094,106.88901,29.0,2023-04-19 11:32:13,0.0,Jaklingo
MLWA121N8B39AB,4124479653277670248,brizzi,Cut Septi Wulandari,M,2004,1F,Stasiun Palmerah - Bundaran Senayan,1.0,B02214P,Manggala Wanabakti,-6.204951,106.79963,5,2023-04-19 06:40:14,P00230,St. Palmerah,-6.208908,106.79706,6.0,2023-04-19 08:32:10,3500.0,Non-BRT
YNPQ884R9H89DX,213122351336222,emoney,"Drs. Uli Hasanah, M.Ak",F,2005,10,Tanjung Priok - PGC 2,0.0,P00105,Kayu Putih Rawasari,-6.187453,106.87542,10,2023-04-19 09:21:53,P00002,Ahmad Yani Bea Cukai,-6.205526,106.87378,13.0,2023-04-19 10:39:04,3500.0,BRT
RHNF352L2V16VG,3592479316508823,dki,Cayadi Mayasari,M,2009,M3,Kalideres - Bundaran HI via Veteran,1.0,P00175,Pesakih,-6.154803,106.71527,1,2023-04-19 06:43:28,P00050,Dispenda Samsat Barat,-6.154634,106.7381,5.0,2023-04-19 07:46:29,3500.0,BRT
HOGV873Q9L28PA,4121673937975,online,H. Eko Novitasari,F,1994,JAK.120,JIS - Terminal Muara Angke,1.0,B00122P,Baywalk 2,-6.110359,106.77961,3,2023-04-19 06:23:23,B00351P,Flyover HBR Motik 1,-6.152627,106.84989,33.0,2023-04-19 07:03:40,0.0,Jaklingo
QIDD034U5N65AT,30049505347485,bni,"Ophelia Kuswoyo, S.Farm",M,1983,S21,Ciputat - CSW,0.0,B05904P,Yado I,-6.253745,106.79098,24,2023-04-19 05:21:31,B02161P,LPP RRI 1,-6.252131,106.7913,25.0,2023-04-19 06:42:13,3500.0,Non-BRT
AZEB267D9F24LD,3546981403871656,dki,"Drs. Vicky Ardianto, S.Pd",F,1982,2B,Harapan Indah - ASMI,1.0,B00762P,Harapan Indah Boulevard,-6.186073,106.97502,26,2023-04-19 05:28:46,B00685P,Gramedia Harapan Indah,-6.17631,106.97427,27.0,2023-04-19 06:35:00,3500.0,Non-BRT
ONKO413L0H53OD,4582832677562989,dki,"Rahmi Siregar, S.E.I",M,1989,M3,Kalideres - Bundaran HI via Veteran,1.0,P00091,Jembatan Gantung,-6.155513,106.74946,6,2023-04-19 05:48:41,P00081,Indosiar,-6.163376,106.77514,8.0,2023-04-19 06:50:14,3500.0,BRT
